es_lang	probability
es	0.9879162907600403
es	0.9781947135925293
es	0.9479951858520508
es	0.7037990689277649
es	0.9823227524757385
es	0.9966033697128296
es	0.999789834022522
es	0.9987005591392517
es	0.9999637603759766
es	0.9233156442642212
es	0.9864919781684875
es	0.9953681230545044
es	0.8187215328216553
es	0.9995540380477905
es	0.9837507605552673
es	0.9916854500770569
es	0.9977797865867615
es	0.8332766890525818
es	0.9139109253883362
es	0.9906771183013916
es	0.8448429703712463
es	0.9972681403160095
es	0.9996824264526367
es	0.9248923063278198
es	0.9602636694908142
es	0.8550110459327698
es	0.8550110459327698
es	0.9961057305335999
es	0.9776059985160828
es	0.98931884765625
es	0.989736020565033
es	0.9879038333892822
es	0.8425586819648743
es	0.7130776643753052
es	0.9950501918792725
es	0.9745271801948547
es	0.9016994833946228
es	0.9962610006332397
es	0.9405971765518188
es	0.9869706630706787
es	0.9892789125442505
es	0.9995915293693542
es	0.9862568378448486
es	0.9229071736335754
es	0.9844236969947815
es	0.9495735168457031
es	0.9967191815376282
es	0.6239162087440491
es	0.6284776926040649
es	0.9943607449531555
es	0.5645052194595337
es	0.9644719958305359
es	0.9078724384307861
es	0.9951074719429016
es	0.9183777570724487
es	0.9173490405082703
es	0.9981698989868164
es	0.9975678324699402
es	0.9485411643981934
es	0.9523250460624695
es	0.9641562700271606
es	0.999882698059082
es	0.9731557965278625
es	0.9420795440673828
pt	0.6906946301460266
es	0.9916985034942627
es	0.9832565784454346
es	0.9998044371604919
es	0.9991337656974792
es	0.9991337656974792
es	0.9999163746833801
es	0.9993898868560791
es	0.991965651512146
es	0.9901527762413025
es	0.9919679164886475
es	0.9790193438529968
es	1.0000486373901367
es	1.0000278949737549
es	0.9240610003471375
es	0.9587149024009705
es	0.9993221163749695
es	0.8682363629341125
es	0.7440654635429382
es	0.9540168642997742
es	0.9521518349647522
es	1.0000202655792236
es	1.0000399351119995
es	1.0000159740447998
es	0.9995384812355042
es	0.9920071363449097
es	0.9660216569900513
es	0.9503679871559143
es	0.9635823965072632
es	0.9992513656616211
es	0.9257218241691589
es	0.9257218241691589
es	0.5609201788902283
es	0.9298433065414429
es	0.9965747594833374
es	0.9998798966407776
es	0.9373534321784973
es	0.9994305372238159
es	0.9989544153213501
es	0.8332560062408447
es	0.9736260175704956
es	0.9884796738624573
es	0.8923977017402649
es	0.9904983043670654
es	0.9996708631515503
es	0.9765048027038574
es	0.9765048027038574
es	0.9983285069465637
es	0.9366068840026855
es	0.7657765746116638
es	0.9995278120040894
es	0.7711355090141296
es	0.7711355090141296
es	0.9980825781822205
es	0.957431972026825
es	0.8056187033653259
es	0.9998796582221985
es	0.9561624526977539
es	0.9910839796066284
es	0.8856143951416016
es	0.8856143951416016
es	0.9949499368667603
es	0.9976969361305237
es	0.9763331413269043
es	0.8133247494697571
es	0.9963234066963196
es	0.8917105793952942
es	0.9770252108573914
es	0.9989126324653625
es	0.9974158406257629
es	0.9977541565895081
pt	0.41950440406799316
es	0.8617039322853088
es	0.7582139372825623
es	0.9501022696495056
es	0.9966651797294617
es	0.39240166544914246
es	0.8163204193115234
es	0.8216421008110046
es	0.8216421008110046
es	0.8216421008110046
es	0.8216421008110046
es	0.6781206727027893
es	0.9998120069503784
es	0.9982168674468994
es	0.7856544852256775
es	0.9936274290084839
es	0.9695612788200378
es	0.7673940062522888
es	1.000032901763916
es	0.9854315519332886
es	0.979618489742279
es	0.7193092107772827
es	0.8580535650253296
es	0.9185603260993958
es	0.9584991335868835
es	0.9993593096733093
es	0.9083138108253479
es	0.9699193239212036
es	0.9992998242378235
es	0.9933213591575623
es	0.999564528465271
es	0.9923548698425293
es	0.9984216690063477
es	0.9984617233276367
es	0.9940561652183533
es	0.884581983089447
es	0.9904128909111023
es	0.9758310317993164
es	0.9919666051864624
es	0.9813717603683472
es	0.9912441372871399
es	0.9743114113807678
es	0.9240412712097168
es	0.7939016819000244
es	0.9542195796966553
es	0.6556317210197449
es	0.9895592927932739
es	0.9755436182022095
es	0.9980029463768005
es	0.9980029463768005
es	0.99025958776474
es	0.994350790977478
es	0.9989205598831177
es	0.9840056896209717
es	0.9981706142425537
es	0.9949283599853516
es	0.9943870902061462
es	0.9974744915962219
es	0.9741702079772949
es	0.9920250177383423
es	0.953206479549408
es	0.6168285012245178
es	0.9023821949958801
es	0.9997553825378418
es	0.9905389547348022
es	0.8886516094207764
es	0.992835521697998
es	0.8999945521354675
es	1.0000016689300537
es	0.9852638244628906
es	0.994564950466156
es	0.9899858832359314
es	0.9973819851875305
es	0.9869316220283508
es	0.9932053685188293
es	0.5855159163475037
es	0.7089540958404541
es	0.990341305732727
es	0.999146580696106
es	0.9853439927101135
es	0.9989358186721802
es	0.9851303696632385
es	0.9688152074813843
es	0.9377630949020386
es	0.9974616169929504
es	0.6968321800231934
es	0.9977684020996094
es	0.9977684020996094
es	0.9948961138725281
es	0.9692578911781311
es	0.9636780619621277
es	0.9779396057128906
es	0.9914382100105286
es	0.9798105955123901
es	0.9980779886245728
es	0.9955004453659058
es	1.0000227689743042
es	0.9817531704902649
es	0.9983534812927246
es	0.9911877512931824
es	0.9990720748901367
es	0.8558318614959717
es	0.9906215667724609
es	0.9982319474220276
es	0.988075315952301
es	0.9573895931243896
es	0.8341277241706848
es	0.9913804531097412
es	0.9913804531097412
es	0.9987125396728516
es	0.9803208112716675
es	0.8795938491821289
es	0.992922842502594
es	0.9957290887832642
es	0.9987989664077759
es	0.9402753710746765
es	0.9837391972541809
es	0.9394412636756897
es	0.9586781859397888
es	0.9880475401878357
es	0.972065806388855
es	0.9984003901481628
es	1.0000163316726685
es	0.9995686411857605
es	0.9859423637390137
es	0.9956875443458557
es	0.9997060298919678
es	0.9904097318649292
es	0.9835637807846069
es	0.8959590196609497
es	0.9945803880691528
es	0.9295331239700317
es	0.973531186580658
es	0.9914754033088684
es	0.9928137063980103
es	0.983912467956543
es	0.9743937253952026
es	0.8723404407501221
es	0.9091709852218628
es	0.9915103316307068
es	0.9712083339691162
es	0.9636083245277405
es	0.9951773881912231
es	0.7616684436798096
es	0.9902798533439636
es	0.9998055100440979
es	0.99830162525177
es	0.9570967555046082
es	0.9802432656288147
es	0.9527333378791809
es	0.8382155895233154
es	0.9993131160736084
es	0.9662097096443176
es	0.9505307674407959
es	0.9294142723083496
es	0.9923484325408936
es	0.9857277274131775
es	0.9538643956184387
es	1.0000239610671997
es	0.9858707785606384
es	0.8000444173812866
es	0.9957776069641113
es	0.9935857057571411
es	0.9843494892120361
es	0.993698239326477
es	0.9777121543884277
es	0.9940364956855774
es	0.9987627267837524
es	0.9978107213973999
es	0.9908304810523987
es	0.9985579252243042
es	0.9829738140106201
es	0.9988656640052795
es	0.9986664056777954
es	0.9536533951759338
es	0.9982361197471619
es	0.9916539192199707
es	0.9638614654541016
es	0.9502220153808594
es	0.9842362999916077
es	0.9924882054328918
es	0.9781396985054016
es	0.999855637550354
es	0.9872798919677734
es	0.9997925758361816
es	0.954401969909668
es	0.9901427030563354
es	0.7654461860656738
es	0.9983949661254883
es	0.9999898076057434
es	0.9031785726547241
es	0.9999768733978271
es	0.9861896634101868
es	0.9951398372650146
es	0.9771468639373779
es	0.9805922508239746
es	0.9835575222969055
es	0.9989604353904724
es	0.976862907409668
es	0.9742240905761719
es	0.9705837368965149
es	0.960455060005188
es	0.9965121746063232
es	0.9529433846473694
es	0.9972289800643921
es	0.9945036768913269
es	0.9411364197731018
es	0.8482668399810791
es	0.9780218005180359
es	0.937821626663208
es	0.9458366632461548
es	0.8698527812957764
es	0.9627794027328491
es	0.9137489795684814
es	0.8556863069534302
es	0.8941789269447327
es	1.000007152557373
es	0.9907369017601013
es	0.9997233748435974
es	0.9946047067642212
es	0.9946047067642212
es	0.9843219518661499
es	0.9968516826629639
es	0.9999508261680603
es	0.8115369081497192
es	0.8115369081497192
es	0.9697861075401306
es	0.9547277688980103
es	0.997698187828064
es	0.9692721962928772
es	0.9940028786659241
es	0.9682727456092834
es	0.9912022948265076
es	1.0000109672546387
es	0.9978182315826416
es	0.6237621307373047
es	0.9862444400787354
es	0.9355027079582214
es	0.9219079613685608
es	0.7962135076522827
es	0.9932990074157715
es	0.848978579044342
es	0.9988221526145935
es	0.8293662071228027
es	0.7390134334564209
es	0.49264514446258545
es	0.9101355075836182
es	0.9664885997772217
es	0.8598058223724365
es	0.9544927477836609
es	0.9634574055671692
es	0.7400426268577576
es	0.9958386421203613
es	0.9883296489715576
es	0.9422714710235596
es	0.9991344809532166
es	0.9649137258529663
es	0.9800240397453308
es	0.9912815690040588
es	0.9911907911300659
es	0.9118276834487915
es	0.7028158903121948
es	0.9179012179374695
es	0.9778845906257629
es	0.6025358438491821
es	0.9921291470527649
es	0.9885196685791016
es	0.9927361011505127
es	0.9343364238739014
es	0.9997157454490662
es	0.9129990339279175
es	0.9944491386413574
es	0.9363324046134949
es	0.9040055274963379
cs	0.4122813642024994
pt	0.6074368953704834
es	0.9799266457557678
es	0.9769048094749451
es	0.9979845881462097
es	0.9876129627227783
es	0.9978481531143188
es	0.9988551139831543
es	0.921836793422699
es	0.9883741736412048
es	0.9569317102432251
es	0.938002347946167
es	0.9493150115013123
es	0.9970149993896484
es	0.9902438521385193
es	0.9716289043426514
es	0.2857104539871216
es	0.9608330726623535
es	0.9703646302223206
es	0.979637086391449
es	0.9931257367134094
es	0.40248924493789673
es	0.49398720264434814
es	0.8141438961029053
es	0.9710063338279724
es	0.9961662292480469
es	0.7937537431716919
es	0.9979028701782227
es	0.9998276829719543
es	0.9422721266746521
es	0.9993499517440796
es	0.7868130803108215
es	0.8863815069198608
es	0.9987102746963501
it	0.6346222162246704
es	0.9711397886276245
es	0.7944377660751343
es	0.8090836405754089
es	0.8721408843994141
es	0.9463370442390442
es	0.9767167568206787
es	0.9754943251609802
es	0.9824670553207397
es	0.9973865747451782
es	0.36644643545150757
es	0.9527843594551086
es	0.9787811040878296
es	0.8821135759353638
es	0.9997674226760864
es	0.7699435949325562
es	0.9717158675193787
es	0.9820935726165771
es	0.9731848239898682
es	0.9991438984870911
es	0.9740762710571289
es	0.997140645980835
es	0.8501163125038147
es	0.9816450476646423
es	0.5661686062812805
es	0.9989561438560486
pt	0.45065778493881226
es	0.8935232162475586
es	0.9947807192802429
es	0.9706422090530396
es	0.9971814751625061
es	0.9837095737457275
es	0.8679665923118591
es	0.9900755882263184
es	0.9944146871566772
es	0.9883108139038086
es	0.9976015090942383
es	0.9925881624221802
es	0.43925729393959045
es	0.9955815672874451
es	1.0000436305999756
es	0.9999507069587708
es	0.980301022529602
es	0.9691488146781921
es	0.998154878616333
es	0.6720142364501953
es	0.9643747806549072
es	0.9800407290458679
es	0.9988675713539124
es	0.9528679251670837
es	0.9993376731872559
es	0.9487974047660828
es	0.9487974047660828
es	0.9935047626495361
es	0.9909495115280151
eo	0.6400657296180725
es	0.9841140508651733
es	0.9871349334716797
es	0.9682331681251526
es	0.8119351267814636
es	0.6210302114486694
es	0.9875128865242004
es	0.9995187520980835
es	0.9909117817878723
es	0.9854018092155457
es	0.9864161610603333
es	0.9449388384819031
es	0.6913841962814331
es	0.9991833567619324
es	0.999931812286377
es	0.99539715051651
ca	0.2584378123283386
es	0.9996492266654968
es	0.9960280656814575
es	0.9855890870094299
es	0.5172802209854126
es	0.7265548706054688
es	0.9992042779922485
es	0.8166306614875793
es	0.8413490056991577
es	0.9868337512016296
es	0.9949601888656616
es	0.9986010789871216
es	0.9016208648681641
es	0.9972131848335266
es	0.99323970079422
es	0.9574350714683533
es	0.9557204842567444
es	0.9940587878227234
es	0.9748728275299072
es	0.9960202574729919
es	0.7010361552238464
pt	0.7662336230278015
es	0.8574123978614807
es	0.9995965361595154
es	0.9469236135482788
es	0.9859622716903687
es	0.9701251983642578
es	0.9674854874610901
es	0.9951217770576477
es	0.7512263655662537
es	0.9489352703094482
es	0.9515559077262878
es	0.9993120431900024
es	0.9998164772987366
es	0.9857426285743713
es	0.9991792440414429
es	0.9995031356811523
es	0.987011194229126
es	0.996749758720398
es	0.9428093433380127
es	0.9994809031486511
es	0.8386448621749878
es	0.9822034239768982
es	0.9809004068374634
es	0.9781712889671326
es	0.9671403765678406
es	0.9816398620605469
es	0.999811053276062
es	0.998737096786499
es	0.9975407123565674
es	0.9911488890647888
es	0.8107723593711853
es	0.9995181560516357
es	0.9958367943763733
es	0.9958367943763733
es	0.999967634677887
es	0.997912585735321
es	0.9936882853507996
es	0.9292896389961243
es	0.9941474199295044
es	0.6780630946159363
es	0.9999971985816956
es	0.9806659817695618
es	0.9806659817695618
es	0.9994372129440308
es	0.9141287207603455
es	0.9995866417884827
es	0.9700267314910889
es	0.9071063995361328
es	0.9759325981140137
es	0.9871799945831299
es	0.5008527040481567
es	0.5008527040481567
es	0.9728285074234009
es	0.9579753279685974
es	0.9773910045623779
es	0.9617464542388916
es	0.9139701724052429
es	0.9809122085571289
es	0.9797354936599731
es	0.978710412979126
es	0.9594008922576904
es	0.9753185510635376
es	0.995120644569397
es	0.9994832873344421
es	0.9994832873344421
es	0.9623362421989441
es	0.9725589752197266
es	0.976115345954895
es	0.9844605922698975
es	0.8528576493263245
es	1.000044584274292
es	0.7807546854019165
es	0.8393954634666443
es	0.9367074370384216
es	0.6151971817016602
es	0.9980477690696716
es	0.9614207148551941
es	0.9001786708831787
es	0.8052484393119812
es	0.5741249322891235
es	0.998979389667511
es	0.9866107106208801
es	0.9946606159210205
es	0.9942879676818848
es	0.991542398929596
es	0.543779730796814
es	0.9852654337882996
es	0.996673583984375
es	0.9985494017601013
es	0.4563462436199188
es	0.9102093577384949
es	0.8025230169296265
es	0.9280238747596741
es	0.999688982963562
es	0.5606317520141602
es	0.6137084364891052
es	0.6137084364891052
es	0.8983023762702942
es	0.8983023762702942
es	0.8328315615653992
es	0.9818599224090576
es	0.9268488883972168
es	0.9998537302017212
es	0.9998537302017212
es	0.9996700286865234
es	0.9996700286865234
es	0.9996700286865234
es	0.9996700286865234
es	0.996664822101593
es	0.9777913093566895
es	0.6617090106010437
pt	0.5708000659942627
es	0.706880509853363
es	0.8857899308204651
es	0.9652877449989319
es	0.9954179525375366
es	0.997306227684021
es	0.8950328826904297
es	0.99922114610672
es	0.9997231364250183
es	0.9994999766349792
es	0.9997969269752502
pt	0.63861483335495
es	0.8688576817512512
es	0.993064284324646
es	0.993064284324646
es	0.9949913620948792
es	1.000049114227295
es	0.7744191288948059
es	0.9995980858802795
es	0.9988884329795837
es	0.9988884329795837
es	0.9962759613990784
es	0.9985432028770447
es	0.9245953559875488
es	0.9934675693511963
es	0.8330869674682617
es	0.9782037138938904
es	0.9672633409500122
es	0.9215195178985596
es	0.9990058541297913
es	0.9955502152442932
es	0.9858104586601257
es	0.9947744607925415
es	0.9998089671134949
es	0.9991235733032227
es	0.9814542531967163
es	0.9895038604736328
es	0.9338706135749817
es	0.9429147839546204
es	0.9782246351242065
es	0.9829631447792053
es	0.9985990524291992
es	0.9920645356178284
es	0.9989778399467468
es	0.9733031988143921
es	0.9999533891677856
es	0.9974865317344666
es	0.9933391809463501
es	0.9710659384727478
es	0.9994983673095703
es	0.9765986800193787
es	0.993888258934021
es	0.9943065643310547
es	0.9965824484825134
es	0.9971185326576233
es	0.9955806732177734
es	0.9871324896812439
es	0.7807579636573792
es	0.4324568808078766
es	0.9945331811904907
es	0.9992793798446655
es	0.9857321977615356
es	0.9330608248710632
es	0.9553836584091187
es	0.9921886920928955
es	0.9841150045394897
es	0.9828058481216431
es	0.8761914372444153
es	0.9882099032402039
es	0.9783214926719666
es	0.9212576746940613
es	0.9212576746940613
es	0.7736532092094421
es	0.9915504455566406
es	0.9770799875259399
es	0.9983749985694885
es	0.9966801404953003
es	0.934546172618866
es	0.6751607060432434
es	0.9991851449012756
es	0.9557672739028931
es	0.9557672739028931
es	0.9557672739028931
es	0.9557672739028931
es	0.9796785116195679
es	0.9829519987106323
es	0.7979373335838318
es	0.952258825302124
es	0.9996914863586426
es	0.997291624546051
es	0.825507402420044
es	0.9875319600105286
es	0.7266130447387695
ia	0.5225828886032104
es	0.9178227186203003
es	0.9740972518920898
es	0.9823701977729797
es	0.9889918565750122
es	0.9942103028297424
es	0.9906120896339417
es	0.5586138367652893
es	0.963010847568512
es	0.5379969477653503
es	0.9522817730903625
es	0.9995595216751099
es	0.46578076481819153
es	1.0000061988830566
es	0.71698397397995
es	0.9975824356079102
es	0.9710288643836975
es	0.9849255084991455
es	0.9520964026451111
es	0.9720541834831238
es	0.9758625626564026
es	0.937663733959198
es	0.9999836087226868
es	0.8862926959991455
es	0.9982743263244629
es	0.971957802772522
es	0.978350043296814
es	0.9355117082595825
es	0.9226163625717163
es	0.9931344389915466
es	0.9993874430656433
es	0.9514416456222534
es	0.9514416456222534
es	0.9989455938339233
es	0.9947541356086731
es	0.8371129035949707
es	0.8371129035949707
es	1.0000498294830322
es	0.998748242855072
es	0.9996944069862366
es	0.997563898563385
es	0.9991261959075928
es	0.8052834868431091
es	0.7447527647018433
es	0.9891397356987
es	0.9979668259620667
es	0.9296160936355591
es	0.3788532018661499
es	0.965115487575531
es	0.9873569011688232
es	0.9595333337783813
es	0.983982503414154
es	0.9938423037528992
es	0.9999156594276428
es	1.0000442266464233
es	1.0000442266464233
es	0.9958102703094482
es	0.9718165397644043
es	0.9753947854042053
es	0.7153416275978088
es	0.7137870788574219
es	0.7137870788574219
es	0.8850260972976685
es	0.9907888770103455
es	0.9988720417022705
es	0.9169250130653381
es	0.8012678623199463
es	0.9999866485595703
es	0.995993971824646
es	0.9995030164718628
es	0.9985587000846863
es	0.9962474703788757
es	0.9991810917854309
es	0.9991810917854309
es	0.9816550016403198
es	0.9816550016403198
es	0.9066940546035767
es	0.998775839805603
es	0.9921963810920715
es	0.9999378323554993
es	0.9009215831756592
es	0.9795771837234497
es	0.9952888488769531
es	0.99692702293396
es	0.9841400384902954
es	0.9712850451469421
es	0.9712850451469421
es	0.9964689612388611
es	0.9804273247718811
es	0.9371561408042908
es	0.9895892143249512
es	0.9562630653381348
es	0.9982848167419434
es	0.9956059455871582
es	0.9943297505378723
es	0.9996806979179382
es	0.9983272552490234
es	0.9961704015731812
es	0.9990262985229492
es	0.9990262985229492
es	0.9993830323219299
es	0.9993830323219299
es	0.9475775361061096
es	0.978579580783844
es	0.9578673243522644
es	0.9952825307846069
es	0.8947035670280457
es	0.722904622554779
es	0.9808575510978699
es	0.9966915845870972
es	0.9968984723091125
es	0.9465386867523193
es	0.9997647404670715
es	0.996769368648529
es	0.9241871237754822
es	0.6366692185401917
es	0.994739294052124
es	0.9997034072875977
es	0.9924027919769287
es	0.9812176823616028
es	0.9037453532218933
es	0.9850199222564697
es	0.9991013407707214
es	0.9997528195381165
es	0.9999699592590332
es	0.9871625900268555
es	0.884079098701477
es	0.9282424449920654
es	0.9937612414360046
es	0.9268044233322144
es	0.9568422436714172
es	0.6309888362884521
es	0.985034167766571
es	0.9844840168952942
es	0.9810214042663574
es	0.8917692303657532
es	0.5241436958312988
es	0.8783686757087708
es	0.9891265034675598
es	0.9991066455841064
es	0.9959145188331604
es	0.9903669357299805
es	0.9822810888290405
es	0.9911723732948303
es	0.9975229501724243
es	0.9975229501724243
es	0.9871146082878113
es	0.9279115796089172
es	0.8849503993988037
es	0.9755809307098389
es	0.983835756778717
es	0.9940608739852905
es	0.9943332672119141
es	0.9979512095451355
es	1.0000351667404175
es	0.9966616630554199
es	0.9965722560882568
es	0.9862852692604065
es	0.9872020483016968
es	0.8265770673751831
es	0.9950774908065796
es	0.9749572277069092
es	0.996017575263977
es	0.8832606077194214
es	0.9993184804916382
es	0.9993184804916382
es	0.9951597452163696
es	0.9388050436973572
es	0.9956682920455933
es	0.9945170879364014
es	0.9965611696243286
es	0.9798510670661926
es	0.9972091317176819
es	0.9762454628944397
es	0.9877645373344421
es	0.9607909321784973
es	0.953709065914154
es	0.880911648273468
es	0.9994866847991943
es	0.9872463941574097
es	0.9963484406471252
es	0.9867125153541565
es	0.9974973797798157
es	0.9480143785476685
es	0.9167473912239075
es	0.9831507205963135
es	0.9607926607131958
es	0.9935336112976074
es	0.936295211315155
es	0.8453668355941772
es	0.9538092613220215
es	0.9966067671775818
es	0.9957160353660583
es	0.9985402226448059
es	1.0000495910644531
es	0.9742707014083862
es	0.9988735318183899
es	0.9748137593269348
es	0.9758246541023254
es	0.3678954839706421
es	0.9458004236221313
es	0.8138203024864197
es	1.0000187158584595
es	0.993061900138855
es	0.9993610978126526
es	0.9926822781562805
es	0.9425117373466492
es	0.9848340153694153
es	0.9705542922019958
es	0.9999148845672607
es	0.9997403025627136
es	0.990020751953125
es	0.9997589588165283
es	0.9983507394790649
es	0.9939115643501282
es	0.9999410510063171
es	0.9979170560836792
es	0.9945319890975952
es	0.9953868985176086
es	0.9984931945800781
es	0.999689519405365
es	0.982079029083252
es	0.9999059438705444
es	0.9936410188674927
es	0.9965198636054993
es	0.9965198636054993
es	0.9965198636054993
es	0.9979734420776367
es	0.9881682991981506
es	0.9909301400184631
es	0.9909301400184631
es	0.9830979704856873
es	0.9974170923233032
es	0.9993377327919006
es	0.9998582005500793
es	0.9683933258056641
es	0.9578160643577576
es	0.9923521876335144
es	0.9970302581787109
es	0.9948940277099609
es	0.9846946597099304
es	0.9992446303367615
es	0.9754184484481812
es	0.9997689723968506
es	0.8193398118019104
es	0.9991059303283691
es	0.9564851522445679
es	0.97304368019104
es	0.9805784821510315
es	0.995274543762207
es	0.9878832101821899
es	0.9843562841415405
es	0.9975471496582031
es	0.993008553981781
es	0.999444305896759
es	0.9998102188110352
es	0.6934645771980286
es	0.9914664626121521
es	0.7650724053382874
es	0.7650724053382874
es	0.8560006022453308
es	0.9960827231407166
es	0.9981685876846313
es	0.9563027024269104
es	0.9223060607910156
es	0.8139674067497253
es	0.9984463453292847
es	0.9773580431938171
es	0.9327904582023621
es	0.8417688608169556
es	0.994900643825531
es	0.994900643825531
es	0.6505895256996155
es	0.7100628614425659
es	0.9612582325935364
es	0.9985188245773315
es	0.9985188245773315
es	0.9996302127838135
es	0.9980353116989136
es	0.9930930733680725
es	0.9979279041290283
es	0.9968229532241821
es	0.5319027900695801
es	0.970533013343811
es	0.9945717453956604
es	0.931103527545929
es	0.8258297443389893
es	0.9912182688713074
es	0.868671715259552
es	0.999782919883728
es	0.9993664026260376
es	0.9885503649711609
es	0.8800074458122253
es	0.998691737651825
es	0.9794679284095764
es	0.9963951706886292
es	0.9456917643547058
es	0.8515687584877014
es	0.9407260417938232
es	0.9519286751747131
es	0.9575543403625488
es	0.9968631863594055
es	0.665103018283844
es	0.9357438087463379
es	0.9979119300842285
es	0.9890490770339966
es	0.9892199039459229
es	0.9108757972717285
es	0.9850125908851624
es	0.7299758791923523
es	0.968544602394104
es	0.9219048023223877
es	0.999997615814209
es	0.999997615814209
es	0.9980220794677734
es	0.9952839016914368
es	0.7741526365280151
es	0.9005212187767029
es	0.9967437386512756
es	0.8341227173805237
es	0.5496976375579834
es	0.9759412407875061
es	0.9899202585220337
es	0.9997414946556091
es	0.8596941232681274
es	0.9208317399024963
es	0.9868640303611755
es	0.9173612594604492
es	0.6218848824501038
es	0.9856318831443787
es	0.6969998478889465
es	0.698890745639801
es	0.8566721081733704
es	0.8566721081733704
es	0.9980950355529785
es	0.9993888735771179
es	0.9993888735771179
es	0.9994134902954102
es	0.9995203018188477
es	0.9996064901351929
es	0.9320672750473022
es	0.8351227045059204
es	0.9686277508735657
es	0.8358376622200012
es	0.9531040787696838
es	0.9361298084259033
es	0.9880691170692444
es	0.7527161240577698
es	0.9959448575973511
es	0.781509518623352
es	0.781509518623352
es	0.781029224395752
es	0.781029224395752
es	0.8724080920219421
es	0.9858405590057373
es	0.9945125579833984
es	0.9961568117141724
es	0.9635493755340576
es	0.9997376799583435
es	0.9977986812591553
es	0.6790111064910889
es	0.974002480506897
es	0.21002821624279022
es	0.9197449088096619
es	0.9698581695556641
cs	0.4964815676212311
es	0.9183381199836731
es	0.963432252407074
es	0.963432252407074
es	0.9453748464584351
es	0.973707914352417
es	0.847125232219696
es	0.9895389080047607
it	0.424260675907135
es	0.99913090467453
es	0.9942567348480225
es	0.9971283078193665
es	0.9962337613105774
es	0.9980409741401672
es	0.9990835785865784
es	0.9894851446151733
es	0.6723742485046387
es	0.994330883026123
es	0.9829437136650085
es	0.9673627614974976
es	0.9673627614974976
es	0.984367847442627
es	0.8473608493804932
es	0.9954904913902283
es	0.9091399312019348
es	0.9983344674110413
es	0.9514181017875671
es	0.9838094115257263
es	0.9782643914222717
es	0.9999873638153076
es	0.763606071472168
es	0.9955325722694397
es	0.7821958065032959
es	0.8976420760154724
es	0.9517917633056641
es	0.5322055220603943
es	0.9872047901153564
es	0.9806129932403564
es	0.905196487903595
es	0.9051187634468079
es	0.9864489436149597
es	0.9827553033828735
es	0.9988395571708679
es	0.970588207244873
es	0.9874523282051086
es	0.9904670715332031
es	0.6619508862495422
es	0.9981982707977295
es	0.6901183128356934
es	0.9765021204948425
es	0.9928627610206604
es	0.9573409557342529
es	0.8407242298126221
es	0.9644644260406494
es	1.0000308752059937
es	0.9995904564857483
es	0.978609561920166
es	0.9482056498527527
es	0.9979180097579956
es	0.9949224591255188
es	0.9562884569168091
es	0.9965723156929016
es	0.9869361519813538
es	0.982844889163971
es	0.9062097668647766
es	0.9621665477752686
es	0.9859259128570557
es	0.7608322501182556
es	0.9999743103981018
es	0.9992084503173828
es	0.9719820618629456
es	0.9240899682044983
es	0.9240899682044983
es	0.971738338470459
es	0.83946692943573
es	0.9996707439422607
es	1.0000413656234741
es	0.6990244388580322
es	0.8688617944717407
es	0.9962129592895508
es	0.9912837743759155
es	0.9664685726165771
es	0.7529512643814087
es	0.9798768758773804
es	0.9814268946647644
es	0.8858227133750916
es	0.9907706379890442
es	0.991268515586853
es	0.986823320388794
es	0.9858859181404114
es	0.9863532781600952
es	0.9999909996986389
es	0.9976810216903687
es	0.9812405109405518
es	0.9961586594581604
es	0.9993630647659302
es	0.9863206148147583
es	0.9828828573226929
es	0.9817638397216797
es	1.0000494718551636
es	1.0000494718551636
es	0.9996680021286011
es	0.968141496181488
es	0.9870415925979614
es	0.9954472780227661
es	0.7500662803649902
es	0.9476274847984314
es	0.9998592138290405
es	0.8509764671325684
es	0.9999596476554871
es	0.9924110770225525
es	0.9804533123970032
es	0.9798732399940491
es	0.9992882013320923
es	0.9990023374557495
es	0.6471728682518005
es	0.9776291847229004
es	0.992939829826355
es	0.9596697092056274
es	0.9162932634353638
es	0.9999603033065796
es	0.9957799911499023
es	0.9806724190711975
es	0.9941805601119995
es	0.7699792981147766
es	0.9841452240943909
es	0.9841452240943909
es	0.9812000393867493
es	0.9878032803535461
es	0.9994257092475891
es	0.9989672303199768
es	0.9984456300735474
es	0.9774201512336731
es	0.9822377562522888
es	0.9810695648193359
es	0.9980126023292542
es	0.9548848867416382
es	0.9548848867416382
es	0.9548848867416382
es	0.9548848867416382
es	0.945228099822998
es	0.945228099822998
es	0.9913308024406433
es	0.9953282475471497
es	0.8903230428695679
es	0.9921464920043945
es	0.9935058951377869
es	0.9954516291618347
es	0.9164551496505737
es	0.9420933127403259
es	0.7497988939285278
es	0.9798009991645813
es	0.9858601689338684
es	0.9820901155471802
es	0.6222426295280457
es	0.9178809523582458
es	0.9281455278396606
es	0.9919766187667847
es	0.9006960391998291
es	0.9006960391998291
es	0.987566351890564
es	0.9996635913848877
es	0.984560489654541
es	0.9657067656517029
es	0.9754323959350586
es	0.8820815086364746
es	0.9799273014068604
es	0.8963697552680969
es	0.984773576259613
es	0.984773576259613
es	0.9059407711029053
es	0.9937495589256287
es	0.9384503960609436
es	0.9547467231750488
es	0.9265561103820801
es	0.8874854445457458
es	0.5812597274780273
es	0.9906514286994934
es	0.8982786536216736
