blr_lang	probability
be	1.000064492225647
be	0.5199868083000183
be	1.0000413656234741
be	0.998594343662262
be	0.988724946975708
be	0.9999383687973022
be	0.9991864562034607
be	0.9994426369667053
be	0.996254563331604
be	0.9364949464797974
be	0.9973143339157104
be	0.8216467499732971
ru	0.6129134297370911
be	0.9120879173278809
uk	0.5972223281860352
be	0.5153635144233704
be	0.977310836315155
uk	0.938453733921051
ru	0.7678344249725342
be	0.9995324611663818
be	0.9973124265670776
be	0.9980550408363342
be	0.9274443984031677
be	0.9999447464942932
be	0.9948781728744507
be	0.9879443049430847
be	0.6934697031974792
be	0.9985083937644958
be	0.9998241662979126
be	0.9996759295463562
be	0.9975898265838623
be	0.9958548545837402
be	0.998298168182373
be	0.9852405786514282
be	0.9993653297424316
be	0.8471097946166992
be	0.999866783618927
be	0.9873369336128235
be	0.9998724460601807
be	0.9945052862167358
be	0.9993314743041992
be	0.999480128288269
be	0.95261150598526
be	0.9996340870857239
be	1.000022292137146
be	0.8919530510902405
ru	0.42817872762680054
be	0.9999199509620667
be	0.9996622204780579
be	0.9973697066307068
be	0.9999001026153564
be	0.9698427319526672
be	0.9995495676994324
be	0.999980092048645
be	0.8608127236366272
ru	0.6245874166488647
be	0.9822157621383667
be	0.9971582293510437
be	0.9987308979034424
be	0.9939215779304504
ru	0.5315200686454773
ru	0.5315200686454773
be	0.9963294863700867
be	0.609756350517273
be	0.998235285282135
be	0.8854633569717407
be	0.9995593428611755
be	0.9999457001686096
be	0.5416760444641113
be	0.999660313129425
be	0.99945467710495
be	0.8486500978469849
be	0.9979771375656128
be	0.9535559415817261
be	0.9990660548210144
uk	0.7219240069389343
be	0.9985011219978333
be	0.9994319081306458
be	0.9992654919624329
be	1.0000253915786743
uk	0.8059696555137634
be	0.6713754534721375
be	0.9990880489349365
be	0.9977219104766846
be	0.7040786743164062
be	0.9059375524520874
be	0.9956822395324707
be	0.9979918599128723
be	0.9970588684082031
be	0.9973419308662415
be	0.9994033575057983
be	0.9999529123306274
be	0.9994698762893677
be	0.9022525548934937
be	0.9895642399787903
be	0.9990956783294678
be	0.978313684463501
be	0.9972478747367859
be	0.9934186935424805
be	0.9961469769477844
be	0.4314686059951782
be	0.9978889226913452
be	0.999824583530426
be	0.7896944284439087
be	0.5492827296257019
be	0.9033132791519165
be	0.9760911464691162
be	0.9960033297538757
be	0.9891621470451355
ru	0.6585549712181091
be	0.8758932948112488
be	0.9756937026977539
be	0.9800350069999695
be	0.9172214865684509
be	0.9172214865684509
be	0.9669240713119507
be	0.9669240713119507
be	0.9768834114074707
be	0.9989877343177795
be	0.9578325748443604
be	0.9956076145172119
be	1.0000176429748535
be	0.9943881034851074
be	1.0000371932983398
be	0.9769628643989563
be	0.9978131651878357
be	0.9975070953369141
be	0.9998201727867126
be	0.9986167550086975
be	0.7381425499916077
be	0.9999533891677856
be	0.9954902529716492
be	0.9994259476661682
be	0.8406682014465332
be	0.992060124874115
be	0.9989906549453735
be	0.9944566488265991
be	0.9989073276519775
be	0.9966415166854858
be	0.9996523857116699
be	0.7720246911048889
be	0.9365275502204895
be	0.9998219609260559
be	0.999713659286499
be	0.9983091950416565
be	0.9790629744529724
ru	0.9159775376319885
be	0.9821820259094238
be	0.9996362328529358
be	0.9760796427726746
be	0.9995185732841492
be	0.9979084134101868
be	0.996834397315979
be	0.8203973770141602
be	0.9984835982322693
be	0.999823272228241
be	0.6419539451599121
ru	0.7337746620178223
be	0.9598173499107361
be	0.995487630367279
be	0.9996404051780701
be	0.9874715805053711
be	0.9982318878173828
be	0.9997453689575195
be	0.893261730670929
be	0.8330860733985901
be	0.9914934039115906
be	0.9995889663696289
be	0.5898587107658386
be	0.9983780384063721
be	0.9841136932373047
be	0.9988561868667603
be	0.9993388652801514
be	0.8097894787788391
be	0.925074577331543
be	0.9968551397323608
be	0.9995436072349548
be	0.9607366323471069
be	0.9997180700302124
be	0.9984082579612732
be	0.999941349029541
be	0.9995396733283997
be	0.993339478969574
be	0.989929735660553
be	0.9939448237419128
be	0.9997729659080505
be	0.9996915459632874
be	1.0000371932983398
be	0.9425661563873291
be	0.8937457799911499
be	0.9809181094169617
be	0.9973252415657043
be	0.9978119730949402
be	1.0000416040420532
be	1.0000042915344238
be	0.9828429818153381
be	0.9989758729934692
be	1.0000065565109253
be	0.9997619986534119
be	0.9993105530738831
be	0.9965775012969971
ru	0.9068216681480408
be	0.9960957765579224
be	0.9460480809211731
be	0.9672926068305969
be	0.9975793361663818
be	0.9999316930770874
be	0.9962277412414551
be	0.9800804257392883
uk	0.9225665330886841
be	0.9923357963562012
be	0.9967244863510132
be	0.9997372627258301
be	0.9960842132568359
be	0.9898741841316223
be	0.9925217032432556
be	0.9998722672462463
be	0.9999656081199646
be	0.9903706312179565
be	0.9981679916381836
be	0.9639108180999756
be	0.9985273480415344
be	0.9975597858428955
be	0.993579626083374
be	0.9968146085739136
pl	0.3631463050842285
pl	0.6974751949310303
sr	0.7711224555969238
pl	0.7842111587524414
be	0.9997636675834656
be	0.6002935767173767
be	0.9822487831115723
be	0.9988304972648621
pl	0.9363747239112854
be	0.9836905002593994
be	1.0000704526901245
be	0.9998124241828918
be	0.994749903678894
be	0.8280633091926575
be	0.9992414116859436
be	0.9902365803718567
be	0.9975720047950745
be	0.9897305369377136
be	0.9667279124259949
be	0.9256943464279175
be	0.9633221626281738
be	0.99997478723526
be	0.9986059665679932
be	1.0000665187835693
be	0.9979094862937927
be	0.999660849571228
be	0.9997847080230713
be	0.9977971315383911
ru	0.9816707372665405
be	0.9982898235321045
be	0.5946072340011597
be	1.0000708103179932
be	0.9539505839347839
be	0.9706260561943054
be	0.9022047519683838
be	0.9989009499549866
be	0.9970293641090393
be	0.9999914169311523
be	0.9546177387237549
be	0.9997209906578064
ru	0.9325178265571594
be	0.8718721270561218
be	0.9712643027305603
be	0.9952346086502075
ru	0.4974951446056366
be	0.9980294704437256
be	0.9970086216926575
be	0.9996583461761475
ru	0.9766067266464233
be	0.9023644328117371
be	0.47828927636146545
be	0.9949816465377808
be	0.9852496385574341
be	0.9994440078735352
be	0.9820004105567932
be	0.9449887275695801
be	0.998202383518219
be	0.9195460081100464
be	0.9997840523719788
be	0.9898692965507507
be	0.9998021721839905
be	0.9777653217315674
uk	0.8561888933181763
be	0.9998242259025574
be	0.9991459846496582
be	0.8764606714248657
be	0.9998265504837036
be	1.0000755786895752
be	1.0000441074371338
be	0.9992116689682007
ru	0.5439924597740173
be	0.9998987913131714
be	0.9999187588691711
be	0.9998526573181152
be	0.9988031387329102
be	0.597783625125885
be	0.9978733658790588
be	0.9985820651054382
be	0.9896613359451294
be	0.9994255900382996
be	0.9981246590614319
be	0.9731966853141785
be	0.9998637437820435
be	0.883039116859436
be	0.9990086555480957
be	0.8979400396347046
be	0.9991318583488464
be	0.9985512495040894
be	0.998281717300415
be	0.9949305057525635
be	0.9996024370193481
be	0.6885287165641785
be	0.9908339977264404
be	0.9993929862976074
be	0.9999200701713562
be	0.9898934364318848
be	0.9593827128410339
be	0.9974439740180969
be	0.9958418011665344
be	0.7832457423210144
be	0.6083723306655884
ru	0.9995446801185608
be	0.9995952248573303
be	0.9927768707275391
be	0.7560482025146484
be	0.998263955116272
be	0.9992170929908752
be	0.9585866928100586
be	0.8486198782920837
be	1.000049352645874
be	0.6674693822860718
be	0.9860279560089111
be	0.9920225143432617
be	0.9935207962989807
be	0.9999160170555115
be	0.9988780617713928
be	0.9340870976448059
be	0.8231152296066284
be	0.9993604421615601
be	0.9959485530853271
be	0.9924688935279846
be	0.9990276098251343
ru	0.8543105125427246
be	0.8085744976997375
be	0.9996827840805054
be	0.9993460774421692
be	0.9966149926185608
be	0.9879133105278015
be	0.9976617097854614
be	0.9998777508735657
be	0.9987504482269287
uk	0.5015920996665955
be	1.0000349283218384
be	0.9848640561103821
be	0.9889783263206482
be	0.9990887641906738
be	0.9954286217689514
be	0.998225212097168
be	0.9999904036521912
ru	0.9420903921127319
be	0.9731943011283875
be	0.995729386806488
be	0.9161717295646667
be	0.9992356896400452
be	0.8134892582893372
be	0.9272207021713257
be	0.9999197125434875
be	0.9448961019515991
be	0.9460209012031555
be	0.99830162525177
be	0.9235026836395264
be	0.7279423475265503
be	0.6085366010665894
be	0.9988614320755005
ru	0.5685617327690125
be	0.9961698651313782
be	0.5647545456886292
be	0.9994552731513977
be	0.9903830289840698
be	0.9996588826179504
be	0.9998816847801208
be	0.9907522797584534
be	0.999792754650116
be	0.9283881187438965
be	0.93755704164505
be	0.9628503322601318
be	0.8489771485328674
be	0.9941606521606445
be	0.9979575872421265
be	0.9984772205352783
be	0.9998062252998352
be	0.9991858601570129
be	0.9954687356948853
be	1.0000370740890503
be	0.9906274676322937
be	0.9986286759376526
be	0.9996749758720398
be	0.9914523363113403
be	0.9997330904006958
mhr	0.5534592270851135
be	0.9962971210479736
be	0.9997125864028931
be	0.8938064575195312
be	0.9442591071128845
be	0.9993403553962708
be	0.9897249341011047
be	0.9992429614067078
be	0.9999646544456482
be	0.9997990131378174
be	0.9992952346801758
be	0.9995661973953247
be	0.9002007246017456
be	0.9996373057365417
be	0.9991408586502075
be	0.9999428391456604
be	0.9998035430908203
be	0.9797608256340027
be	0.9364839196205139
be	0.9364839196205139
be	0.9994533658027649
be	0.9962484836578369
be	0.7765676975250244
be	0.994255006313324
be	0.9996767044067383
be	0.9992914199829102
ru	0.6556714773178101
be	0.999916136264801
be	0.3715900778770447
be	0.54685378074646
be	0.9991324543952942
ru	0.719260573387146
uk	0.5216965675354004
be	0.9999887347221375
be	0.9955552220344543
be	0.9983332753181458
be	0.996727466583252
be	0.9985214471817017
be	0.9998213052749634
be	0.999671220779419
be	0.9994904398918152
uk	0.5252699255943298
be	0.9969514012336731
be	0.9482225179672241
be	0.9866597652435303
be	0.9994778037071228
be	0.9990862011909485
be	0.9999379515647888
be	0.9361913204193115
be	0.9934823513031006
ru	0.9815882444381714
be	0.7051565647125244
be	0.9998272061347961
be	0.9801068305969238
be	0.8333861231803894
be	0.9947954416275024
be	0.9983687996864319
be	0.9112513661384583
be	0.9807276725769043
be	0.998958945274353
be	0.9880864024162292
uk	0.6253502368927002
be	1.0000426769256592
be	0.9497212767601013
be	0.9995328783988953
be	0.9990991353988647
be	0.998008131980896
be	0.8487980365753174
be	0.9860538840293884
be	0.5216317772865295
be	0.649401068687439
be	0.9123085141181946
be	0.7495074272155762
be	0.9741270542144775
be	0.9948828220367432
be	0.9871712327003479
be	0.9994646310806274
uk	0.6583775877952576
be	0.9990933537483215
be	0.9435122609138489
be	0.9782677888870239
be	0.9896488189697266
be	0.9935223460197449
be	0.9980145692825317
be	0.996558427810669
be	0.9997506141662598
be	0.9866388440132141
be	0.9788222312927246
be	0.9884821176528931
be	0.9989457130432129
be	0.9998928308486938
be	0.9922311305999756
be	0.9615821242332458
be	0.991969108581543
be	0.988125741481781
be	0.9985570311546326
be	0.9995949864387512
be	1.0000171661376953
be	0.9999803900718689
be	0.9667180180549622
be	0.9981578588485718
be	0.9985826015472412
be	0.999233603477478
be	0.9980371594429016
be	0.9981752038002014
be	0.9499732851982117
be	0.9985076189041138
be	0.5111443400382996
be	0.9793726205825806
be	0.9997292160987854
be	0.9990860223770142
be	0.9994307160377502
be	0.9706165790557861
be	0.9816678166389465
be	0.9969003200531006
be	0.6003161072731018
be	0.9816188812255859
be	0.9999895691871643
be	0.9963576793670654
be	0.9603732824325562
be	0.9951439499855042
be	0.9998477697372437
be	0.9987426400184631
ru	0.9580310583114624
be	0.8904719948768616
be	0.9995084404945374
be	0.9969077706336975
be	0.9862265586853027
be	0.9862265586853027
be	0.9968798160552979
be	0.982973575592041
be	0.998863697052002
be	0.9998226761817932
be	0.9662284851074219
be	0.9759912490844727
be	0.9989209175109863
be	0.9989209175109863
be	0.9960755705833435
be	0.999278724193573
be	0.9964373707771301
be	1.0000278949737549
be	0.9636120200157166
be	0.9948739409446716
be	0.9112778902053833
ru	0.7112593054771423
pl	0.9641087055206299
be	0.9988928437232971
be	0.9886050820350647
be	0.9865149259567261
be	0.9698067307472229
uk	0.5821753740310669
uk	0.5821753740310669
be	0.9986472725868225
be	0.5653820037841797
be	0.9672564268112183
be	0.9972836971282959
be	0.9995883703231812
be	0.5726451873779297
be	0.8785680532455444
be	0.9947270154953003
be	0.9712779521942139
be	0.9951189756393433
be	0.9781099557876587
be	0.9997203946113586
be	0.8547704219818115
mhr	0.8046914935112
be	0.9991430640220642
be	0.9772492051124573
uk	0.8297263383865356
ru	0.7838164567947388
be	0.9114351868629456
be	0.8115847110748291
be	0.99764484167099
ru	0.6353451013565063
be	0.9981736540794373
be	0.8798007965087891
be	0.8798007965087891
be	0.4901822805404663
be	0.9826401472091675
be	0.9883564710617065
be	0.9983435869216919
be	0.9411110281944275
be	0.8671425580978394
be	0.8780722618103027
be	0.999718427658081
be	0.9998411536216736
be	0.9700853824615479
be	0.9673669934272766
be	0.9994827508926392
be	0.9993340969085693
be	0.9893644452095032
be	0.9995748400688171
be	0.9988663196563721
be	0.9997492432594299
be	0.9960860013961792
be	0.983400821685791
be	0.994561493396759
be	0.8429665565490723
be	0.9948101043701172
be	0.9554287791252136
be	0.6718910336494446
be	0.9992243051528931
be	0.9969438314437866
uk	0.9509795308113098
be	0.987245500087738
be	0.925382673740387
be	0.9997011423110962
be	0.9826033115386963
be	0.998400092124939
be	0.9829322099685669
be	0.9993140697479248
be	0.9999220371246338
be	0.9971696138381958
be	0.9921432733535767
be	0.9967940449714661
be	0.9998257160186768
be	0.9534172415733337
be	0.9920563101768494
be	0.9713993072509766
be	0.9987301230430603
be	0.9020367860794067
ru	0.5447017550468445
be	0.9950456619262695
uk	0.5778831243515015
be	0.999983549118042
be	0.992164671421051
be	0.9991271495819092
be	0.9875102043151855
be	0.9790070056915283
ru	0.5891202688217163
be	0.9989909529685974
be	0.995337724685669
be	0.9919425249099731
be	0.7727795839309692
be	0.7446686625480652
be	0.9957806468009949
be	0.9963975548744202
be	0.9994497895240784
be	0.9869274497032166
be	0.9996675848960876
be	0.9999728202819824
be	0.9844892024993896
be	0.74079430103302
be	0.9988643527030945
be	0.9998539090156555
be	1.000045895576477
be	0.9943748116493225
be	0.9941648840904236
be	0.9967532753944397
be	0.3602614104747772
be	0.9953538179397583
be	0.9989882707595825
be	0.9886995553970337
be	0.7656223773956299
be	0.9985705018043518
be	0.9989020824432373
be	0.9988739490509033
be	0.9971863627433777
be	0.9628445506095886
be	0.9936099052429199
be	0.9146758913993835
be	0.9823885560035706
be	0.9997693300247192
be	0.9999284148216248
be	0.9998595118522644
be	0.9135950207710266
be	0.9997421503067017
be	0.9991976022720337
be	0.994973361492157
be	0.9991550445556641
ru	0.7991078495979309
be	0.9737179279327393
ru	0.6256770491600037
be	0.9964889287948608
be	0.9981788992881775
be	0.9612289667129517
be	0.9993718862533569
uk	0.5126916170120239
be	0.9984657168388367
be	0.9999584555625916
be	0.7773464322090149
be	0.9997076988220215
be	0.9966762661933899
be	0.9843611717224121
be	0.9988089799880981
be	0.9974228739738464
be	0.9988518357276917
be	0.9991902112960815
be	0.9939761161804199
be	0.999971330165863
be	0.9995552897453308
be	0.9995552897453308
be	0.9998427033424377
be	0.9996148943901062
be	0.9999926686286926
be	0.9743847846984863
be	0.9995843768119812
be	0.9352257251739502
be	0.9989750981330872
be	0.5527195930480957
be	0.995041012763977
be	0.9997899532318115
be	0.999968409538269
be	0.9998317360877991
be	0.9985582232475281
be	0.9935665130615234
be	0.9965791702270508
be	0.8874284625053406
be	0.9625712633132935
be	0.9962713718414307
be	0.9922495484352112
be	0.9903870820999146
be	0.9954336881637573
be	0.9840242862701416
be	0.995469331741333
be	0.9811921715736389
be	0.9974912405014038
be	0.9996529817581177
be	0.9964562058448792
be	0.8480656743049622
be	0.301196426153183
be	0.6515805125236511
be	0.9953295588493347
be	0.9830704927444458
be	0.9804497957229614
be	0.9975204467773438
be	0.9993432760238647
be	0.999579668045044
be	0.9997934699058533
be	0.9946165680885315
ru	0.8031213879585266
uk	0.6804028153419495
uk	0.9523555040359497
be	0.5602403879165649
be	0.9981696605682373
be	0.9996958374977112
be	0.9962915778160095
be	0.9988991618156433
be	0.9998981356620789
be	0.9996551275253296
be	0.9996201992034912
be	0.9972536563873291
be	0.9968588352203369
be	0.9999107122421265
be	0.9735104441642761
be	1.0000187158584595
be	1.0000234842300415
be	0.9997906684875488
be	0.9997029304504395
be	0.9998195171356201
be	0.9997245073318481
be	0.9940127730369568
be	0.9293199777603149
be	0.9994813799858093
be	0.647704541683197
be	0.998849630355835
be	0.9934830665588379
be	0.9996474981307983
be	0.9971312284469604
be	0.9961245656013489
be	0.9671328067779541
be	0.9742456674575806
be	0.995477557182312
be	0.9997855424880981
be	0.9617188572883606
be	0.9970401525497437
be	0.999980092048645
be	0.9935191869735718
be	0.9638913869857788
be	0.9997679591178894
be	0.9942895174026489
be	0.9902383685112
be	0.9979219436645508
be	0.9984897375106812
be	0.9998370409011841
be	1.0000388622283936
be	0.999649703502655
be	0.8924402594566345
ru	0.8677406311035156
be	0.9999845027923584
be	0.4078546166419983
be	0.9999948143959045
be	1.0000163316726685
be	0.9997510313987732
be	0.8299604058265686
be	0.9999734163284302
be	0.9696541428565979
be	0.999151349067688
be	0.8900795578956604
be	0.9999731779098511
be	0.9977169036865234
be	0.9986959099769592
be	0.9994841814041138
be	0.999824047088623
be	0.9992852210998535
be	0.9841448068618774
be	0.9998196363449097
be	0.9969744682312012
be	0.9997901916503906
be	0.96809321641922
be	0.9987571835517883
be	0.9974913001060486
be	0.9943205714225769
be	0.9942141175270081
uk	0.7965290546417236
be	0.9971218705177307
be	0.9989488124847412
be	0.9995523691177368
be	0.9989480376243591
be	0.9941744208335876
be	0.9810386300086975
be	0.9971743226051331
be	0.997477114200592
be	0.999138593673706
be	0.9698095321655273
be	0.9992280602455139
be	0.995979905128479
uk	0.4427069127559662
be	0.9997506141662598
be	0.8892173767089844
be	0.9437209963798523
be	0.9999057650566101
be	0.9997865557670593
be	0.9888206124305725
be	0.9984889626502991
be	0.9999158382415771
be	0.9996271133422852
ru	0.7407867908477783
be	0.9985983371734619
be	0.9999311566352844
be	0.988914430141449
be	0.9910377264022827
be	0.9996910095214844
be	0.999841570854187
be	0.996423602104187
be	0.9997453689575195
be	0.9976640343666077
be	0.9962665438652039
be	0.9991481900215149
be	0.9875360131263733
be	0.8884337544441223
be	0.9868783354759216
be	0.9836961030960083
be	0.9799878597259521
be	0.9903832077980042
be	0.9989804625511169
be	0.9992806911468506
be	0.9959566593170166
be	0.9990376830101013
be	0.9996747970581055
be	0.9992479681968689
ru	0.8645655512809753
be	0.9638110399246216
be	0.9394246339797974
be	0.9987167716026306
be	0.9910831451416016
be	0.9983686208724976
be	0.994472324848175
be	0.9998269081115723
be	0.786091148853302
be	0.990547239780426
be	0.992447555065155
be	0.9969865679740906
be	0.997523844242096
be	0.9984078407287598
uk	0.551249086856842
be	0.9936643242835999
be	0.9887987971305847
be	0.9998783469200134
be	0.9854682683944702
be	0.9993371963500977
be	0.9996966123580933
be	0.9840261340141296
be	0.981808602809906
be	0.9971925020217896
be	0.9999538660049438
be	0.9972319006919861
be	0.9811071157455444
be	0.9999645948410034
be	1.0000526905059814
be	0.8500562906265259
be	0.9924824833869934
be	0.9998384118080139
uk	0.48301538825035095
ru	0.48338526487350464
be	0.9977770447731018
be	0.6633017063140869
be	0.6011649370193481
be	0.9725440740585327
be	0.9961883425712585
be	0.999921977519989
be	0.9511737823486328
be	0.999287486076355
be	0.9988514184951782
be	0.9950140714645386
be	0.9168082475662231
be	0.9993701577186584
be	0.9938879013061523
be	0.8938183188438416
be	0.9458644986152649
be	0.9548434615135193
be	0.9706257581710815
be	0.7351491451263428
be	0.6895214915275574
be	0.9995670318603516
be	0.3044871985912323
be	0.9999232292175293
be	1.0000146627426147
be	0.9984581470489502
be	0.9943130016326904
be	0.9820711016654968
uk	0.8294703364372253
be	0.511443555355072
be	0.9902619123458862
ru	0.7350559830665588
be	0.9998127818107605
be	0.9967740178108215
be	0.9772256016731262
be	0.9992659687995911
be	0.9838045239448547
be	0.4477834403514862
be	0.8434048891067505
be	0.9953004717826843
be	0.9973883628845215
be	0.7845330834388733
uk	0.8355512619018555
be	0.9873300790786743
be	0.9443138837814331
be	0.97944176197052
ru	0.8091479539871216
be	0.8893799781799316
be	0.9004995822906494
be	0.9736838340759277
be	0.6617881655693054
uk	0.7682663202285767
be	0.8821384906768799
be	0.9926478862762451
be	0.9999786019325256
be	0.9483218193054199
be	0.9828758239746094
be	0.5898898243904114
be	0.9950262308120728
be	0.99960857629776
be	0.9996728897094727
be	0.9991893768310547
be	0.9994824528694153
be	0.9571398496627808
be	0.9994575381278992
be	0.9963355660438538
be	0.8516871929168701
be	0.9995091557502747
be	0.9993586540222168
uk	0.6886051893234253
be	1.0000576972961426
be	0.9977630376815796
be	0.9913622140884399
be	0.7812753319740295
be	0.9576989412307739
uk	0.660484790802002
be	0.8909745216369629
be	0.9946415424346924
be	0.9992355108261108
be	0.9987397193908691
be	0.9973291158676147
be	0.9999144673347473
be	0.9986353516578674
be	0.8512529730796814
be	0.9998691082000732
be	0.7640077471733093
be	0.6499308943748474
be	1.000045657157898
be	0.9630568623542786
be	0.9784564971923828
be	0.9999396800994873
be	0.9943960905075073
be	0.9903604388237
be	0.9982326030731201
be	0.9548235535621643
be	0.996595025062561
be	0.9803059101104736
be	0.9980078935623169
be	0.7184610366821289
be	0.9719116687774658
be	0.9999546408653259
be	0.9837372303009033
be	0.9991626143455505
be	0.9116307497024536
be	0.9926288723945618
be	0.9598454236984253
be	0.9997462034225464
be	0.9964591860771179
be	0.8821300268173218
be	0.9993129372596741
be	0.9993090033531189
be	0.9421966075897217
be	0.9999529719352722
be	0.9647866487503052
be	0.9722845554351807
be	0.9985603094100952
be	0.9975915551185608
be	0.9994242191314697
be	0.9985811114311218
be	0.999437689781189
be	0.9988058805465698
be	0.9975192546844482
be	0.976587176322937
be	0.5819019675254822
be	0.9928721189498901
be	0.9986451268196106
uk	0.5996876955032349
be	0.9488669633865356
be	0.9206055998802185
be	0.9879972338676453
be	0.9977325201034546
be	0.9988184571266174
be	0.9876595139503479
be	1.000001072883606
ru	0.5615862011909485
be	0.9960244297981262
be	0.9987236261367798
be	0.9997372627258301
ru	0.9924059510231018
be	0.9200699925422668
be	0.7588642239570618
be	0.997529923915863
be	0.9910508394241333
be	0.9992885589599609
be	0.850001871585846
be	0.9086034893989563
be	0.9996131062507629
be	0.9998012185096741
be	0.9922659993171692
be	0.7383124828338623
be	0.9996094107627869
ru	0.8202664256095886
be	0.9902652502059937
be	0.9384651184082031
be	0.9983665347099304
be	0.9994702935218811
be	0.9986943006515503
be	0.783653736114502
be	0.999134361743927
be	0.9999066591262817
be	0.9875900149345398
be	0.996822714805603
be	0.996822714805603
be	0.7641645073890686
be	0.9997578859329224
be	0.9943386912345886
be	0.7280920743942261
be	0.5376628041267395
be	0.998242974281311
be	0.9976752400398254
be	0.9997270703315735
be	0.9930799603462219
be	0.9978513717651367
be	0.9990466237068176
be	0.9538364410400391
be	0.9990288019180298
be	0.9967503547668457
ru	0.7689701318740845
uk	0.6448588371276855
be	0.9723565578460693
be	0.9979615807533264
be	0.913734495639801
ru	0.9944824576377869
be	1.000062346458435
be	0.9973942637443542
be	0.7115412950515747
be	0.9773628115653992
be	0.9054282903671265
be	0.9755652546882629
be	0.8839523792266846
be	0.999314546585083
uk	0.6004887223243713
uk	0.6004887223243713
uk	0.9722926020622253
be	0.9452160000801086
be	0.9550921320915222
be	0.9993536472320557
be	0.9997621178627014
be	0.9997621178627014
be	0.999616265296936
be	0.999616265296936
be	0.6099598407745361
be	0.9899212121963501
be	0.9821820259094238
be	0.8306340575218201
be	0.8432089686393738
be	0.9915345311164856
be	0.9953992962837219
be	0.9906949400901794
be	0.9952170848846436
be	0.9988595247268677
be	0.9997175335884094
be	0.9843911528587341
be	1.0000779628753662
be	1.0000113248825073
be	0.873701274394989
uk	0.7111217379570007
be	0.700628936290741
be	0.9997653961181641
be	0.9999781250953674
uk	0.6988614201545715
be	0.5260357856750488
be	0.9136396646499634
uk	0.534811794757843
be	0.9885024428367615
be	0.999997079372406
be	1.0000189542770386
be	0.9995779991149902
be	0.9941093921661377
be	0.9821021556854248
be	0.9651578664779663
pl	0.9654458165168762
be	0.9970738291740417
be	0.9753271341323853
be	0.9991350173950195
be	0.9850340485572815
be	0.9998905062675476
be	0.994330883026123
be	0.9997830986976624
be	0.9301998615264893
uk	0.7403143644332886
be	0.8998069763183594
uk	0.5116692781448364
be	0.9991405010223389
be	0.9669172763824463
be	0.9992043375968933
be	0.9943689107894897
be	0.9999622106552124
be	0.9902135133743286
be	0.9995118379592896
be	0.9997257590293884
be	0.9984657764434814
be	0.9997256398200989
be	0.8538080453872681
ru	0.980268657207489
ru	0.7706913352012634
be	0.9929895997047424
be	0.848329484462738
be	0.9998994469642639
be	0.9987586736679077
be	0.988934338092804
be	0.9701856970787048
be	0.9998853206634521
be	0.9991052746772766
be	0.9744714498519897
uk	0.5594257116317749
be	0.9999783039093018
be	0.8644634485244751
be	0.9964820146560669
be	0.9994890093803406
be	0.9994691610336304
be	0.9989786744117737
be	0.9994666576385498
be	0.9988006353378296
be	0.9948310852050781
be	0.9877457022666931
be	0.9453359842300415
be	0.949564516544342
be	0.9348424673080444
be	0.9719630479812622
be	0.706464409828186
be	0.9988435506820679
be	0.9114483594894409
be	0.9990653395652771
be	0.8114193677902222
uk	0.7512303590774536
be	0.9998326301574707
uk	0.7932208180427551
be	0.9937676787376404
be	0.7381506562232971
be	0.9908605217933655
ru	0.7170113325119019
be	0.8895747065544128
be	0.9998515248298645
be	0.9860652685165405
be	0.9810025691986084
be	0.8436471819877625
be	0.9997302889823914
be	0.7806206941604614
uk	0.998600423336029
be	0.9986575841903687
be	0.999919056892395
be	0.9941620826721191
be	0.983181893825531
be	0.9987411499023438
be	0.9820531010627747
be	0.9950016140937805
be	0.832525372505188
be	0.5886456966400146
be	0.7134179472923279
be	0.9993807077407837
be	0.9907627105712891
uk	0.7260819673538208
be	0.999792218208313
uk	0.46616530418395996
be	0.9983550310134888
be	0.9998770952224731
be	0.9998944997787476
be	0.9977707266807556
be	0.9994423389434814
be	0.974806547164917
ru	0.6371175646781921
be	0.9692820310592651
be	0.9392378926277161
be	0.9993336796760559
ru	0.5700070858001709
be	0.9844545722007751
be	0.9967382550239563
be	0.9981946349143982
be	0.9987212419509888
be	0.9994829893112183
be	0.9877644181251526
be	0.9894739985466003
be	0.8739439845085144
be	0.997478723526001
be	0.9987858533859253
be	0.49759674072265625
be	0.998390257358551
be	0.9984654188156128
uk	0.48472052812576294
be	0.9992861747741699
be	1.0000779628753662
be	0.8030664920806885
be	0.9866664409637451
be	0.8354529738426208
be	0.8065108060836792
be	0.9991616010665894
be	0.9998694062232971
be	0.9277768135070801
be	0.9966567158699036
be	0.9998010993003845
be	0.9994810819625854
be	0.9864566326141357
be	0.9998443722724915
be	0.9851176142692566
be	0.7549391984939575
be	0.9967987537384033
be	0.999314546585083
be	0.9966292977333069
be	0.9983595609664917
be	0.9999087452888489
be	0.7905231714248657
be	0.9950953125953674
be	0.9932208061218262
be	0.5486035346984863
be	0.9900870323181152
be	0.9987834095954895
be	0.9997209310531616
be	0.999800443649292
be	0.9956404566764832
be	0.9589173197746277
be	0.9975537061691284
be	0.9916098117828369
be	0.9918668866157532
be	0.9992885589599609
be	0.6831701993942261
be	0.9720960259437561
be	0.9154416918754578
be	0.9993606209754944
be	1.0000544786453247
be	0.9981158971786499
be	0.999613344669342
be	0.9995177388191223
be	0.9998127818107605
be	0.9994323253631592
be	0.9957895874977112
be	0.999855101108551
be	0.8452408909797668
